team,billing_county,county,,state_abbr,state_name,state_fips,geo_type,county_name,county_name_full,join,GEOID
Tampa Bay Lightning,"Hillsborough, FL",Hillsborough, FL,FL,Florida,12,County,Hillsborough County,"Hillsborough County, Florida",Hillsborough County12,26021
Tampa Bay Lightning,"Pinellas, FL",Pinellas, FL,FL,Florida,12,County,Pinellas County,"Pinellas County, Florida",Pinellas County12,40111
Tampa Bay Lightning,"Pasco, FL",Pasco, FL,FL,Florida,12,County,Pasco County,"Pasco County, Florida",Pasco County12,40111
Tampa Bay Lightning,"Sarasota, FL",Sarasota, FL,FL,Florida,12,County,Sarasota County,"Sarasota County, Florida",Sarasota County12,47059
Tampa Bay Lightning,"Manatee, FL",Manatee, FL,FL,Florida,12,County,Manatee County,"Manatee County, Florida",Manatee County12,12069
Tampa Bay Lightning,"Polk, FL",Polk, FL,FL,Florida,12,County,Polk County,"Polk County, Florida",Polk County12,40111
Tampa Bay Lightning,"Orange, FL",Orange, FL,FL,Florida,12,County,Orange County,"Orange County, Florida",Orange County12,40111
Tampa Bay Lightning,"Hernando, FL",Hernando, FL,FL,Florida,12,County,Hernando County,"Hernando County, Florida",Hernando County12,26021
Tampa Bay Lightning,"Lee, FL",Lee, FL,FL,Florida,12,County,Lee County,"Lee County, Florida",Lee County12,48159
Tampa Bay Lightning,"Brevard, FL",Brevard, FL,FL,Florida,12,County,Brevard County,"Brevard County, Florida",Brevard County12,#N/A
Tampa Bay Lightning,"Seminole, FL",Seminole, FL,FL,Florida,12,County,Seminole County,"Seminole County, Florida",Seminole County12,47059
Tampa Bay Lightning,"Charlotte, FL",Charlotte, FL,FL,Florida,12,County,Charlotte County,"Charlotte County, Florida",Charlotte County12,19025
Tampa Bay Lightning,"Duval, FL",Duval, FL,FL,Florida,12,County,Duval County,"Duval County, Florida",Duval County12,19025
Tampa Bay Lightning,"Marion, FL",Marion, FL,FL,Florida,12,County,Marion County,"Marion County, Florida",Marion County12,12069
Tampa Bay Lightning,"Volusia, FL",Volusia, FL,FL,Florida,12,County,Volusia County,"Volusia County, Florida",Volusia County12,21219
Tampa Bay Lightning,"Lake, FL",Lake, FL,FL,Florida,12,County,Lake County,"Lake County, Florida",Lake County12,48159
Tampa Bay Lightning,"Citrus, FL",Citrus, FL,FL,Florida,12,County,Citrus County,"Citrus County, Florida",Citrus County12,19025
Tampa Bay Lightning,"Alachua, FL",Alachua, FL,FL,Florida,12,County,Alachua County,"Alachua County, Florida",Alachua County12,#N/A
Tampa Bay Lightning,"St. Johns, FL",St. Johns, FL,FL,Florida,12,County,St. Johns County,"St. Johns County, Florida",St. Johns County12,47059
Tampa Bay Lightning,"Osceola, FL",Osceola, FL,FL,Florida,12,County,Osceola County,"Osceola County, Florida",Osceola County12,40111
Tampa Bay Lightning,"Leon, FL",Leon, FL,FL,Florida,12,County,Leon County,"Leon County, Florida",Leon County12,48159
Tampa Bay Lightning,"Sumter, FL",Sumter, FL,FL,Florida,12,County,Sumter County,"Sumter County, Florida",Sumter County12,47059
Tampa Bay Lightning,"Highlands, FL",Highlands, FL,FL,Florida,12,County,Highlands County,"Highlands County, Florida",Highlands County12,26021
Tampa Bay Lightning,"Clay, FL",Clay, FL,FL,Florida,12,County,Clay County,"Clay County, Florida",Clay County12,19025
Tampa Bay Lightning,"Okaloosa, FL",Okaloosa, FL,FL,Florida,12,County,Okaloosa County,"Okaloosa County, Florida",Okaloosa County12,12069
Tampa Bay Lightning,"Flagler, FL",Flagler, FL,FL,Florida,12,County,Flagler County,"Flagler County, Florida",Flagler County12,19025
Tampa Bay Lightning,"Santa Rosa, FL",Santa Rosa, FL,FL,Florida,12,County,Santa Rosa County,"Santa Rosa County, Florida",Santa Rosa County12,47059
Tampa Bay Lightning,"Bay, FL",Bay, FL,FL,Florida,12,County,Bay County,"Bay County, Florida",Bay County12,#N/A
Tampa Bay Lightning,"Escambia, FL",Escambia, FL,FL,Florida,12,County,Escambia County,"Escambia County, Florida",Escambia County12,19025
Tampa Bay Lightning,"Levy, FL",Levy, FL,FL,Florida,12,County,Levy County,"Levy County, Florida",Levy County12,48159
Tampa Bay Lightning,"DeSoto, FL",DeSoto, FL,FL,Florida,12,County,DeSoto County,"DeSoto County, Florida",DeSoto County12,19025
Tampa Bay Lightning,"Wakulla, FL",Wakulla, FL,FL,Florida,12,County,Wakulla County,"Wakulla County, Florida",Wakulla County12,21219
Tampa Bay Lightning,"Hall, NE",Hall, NE,NE,Nebraska,31,County,Hall County,"Hall County, Nebraska",Hall County31,27025
Tampa Bay Lightning,"Suwannee, FL",Suwannee, FL,FL,Florida,12,County,Suwannee County,"Suwannee County, Florida",Suwannee County12,46007
Tampa Bay Lightning,"Nassau, FL",Nassau, FL,FL,Florida,12,County,Nassau County,"Nassau County, Florida",Nassau County12,12069
Tampa Bay Lightning,"Coweta, GA",Coweta, GA,GA,Georgia,13,County,Coweta County,"Coweta County, Georgia",Coweta County13,19025
Tampa Bay Lightning,"Putnam, FL",Putnam, FL,FL,Florida,12,County,Putnam County,"Putnam County, Florida",Putnam County12,47059
Tampa Bay Lightning,"Crawford, KS",Crawford, KS,KS,Kansas,20,County,Crawford County,"Crawford County, Kansas",Crawford County20,19025
Tampa Bay Lightning,"Columbia, FL",Columbia, FL,FL,Florida,12,County,Columbia County,"Columbia County, Florida",Columbia County12,19025
Tampa Bay Lightning,"Madison, FL",Madison, FL,FL,Florida,12,County,Madison County,"Madison County, Florida",Madison County12,48159
Tampa Bay Lightning,"Camden, GA",Camden, GA,GA,Georgia,13,County,Camden County,"Camden County, Georgia",Camden County13,19025
Tampa Bay Lightning,"Lowndes, GA",Lowndes, GA,GA,Georgia,13,County,Lowndes County,"Lowndes County, Georgia",Lowndes County13,48159
Tampa Bay Lightning,"Hardee, FL",Hardee, FL,FL,Florida,12,County,Hardee County,"Hardee County, Florida",Hardee County12,26021
Tampa Bay Lightning,"Gadsden, FL",Gadsden, FL,FL,Florida,12,County,Gadsden County,"Gadsden County, Florida",Gadsden County12,42031
Tampa Bay Lightning,"Sitka, AK",Sitka, AK,AK,Alaska,02,County,Sitka County,"Sitka County, Alaska",Sitka County02,47059
Tampa Bay Lightning,"Taylor, FL",Taylor, FL,FL,Florida,12,County,Taylor County,"Taylor County, Florida",Taylor County12,46007
Tampa Bay Lightning,"Gulf, FL",Gulf, FL,FL,Florida,12,County,Gulf County,"Gulf County, Florida",Gulf County12,27025
Tampa Bay Lightning,"Thomas, GA",Thomas, GA,GA,Georgia,13,County,Thomas County,"Thomas County, Georgia",Thomas County13,46007
Tampa Bay Lightning,"Baker, FL",Baker, FL,FL,Florida,12,County,Baker County,"Baker County, Florida",Baker County12,#N/A
Tampa Bay Lightning,"Liberty, GA",Liberty, GA,GA,Georgia,13,County,Liberty County,"Liberty County, Georgia",Liberty County13,48159
Tampa Bay Lightning,"Charlotte, VA",Charlotte, VA,VA,Virginia,51,County,Charlotte County,"Charlotte County, Virginia",Charlotte County51,19025
Tampa Bay Lightning,"Jackson, FL",Jackson, FL,FL,Florida,12,County,Jackson County,"Jackson County, Florida",Jackson County12,31045
Tampa Bay Lightning,"Clarendon, SC",Clarendon, SC,SC,South Carolina,45,County,Clarendon County,"Clarendon County, South Carolina",Clarendon County45,19025
Tampa Bay Lightning,"Lanier, GA",Lanier, GA,GA,Georgia,13,County,Lanier County,"Lanier County, Georgia",Lanier County13,48159
Tampa Bay Lightning,"Gilchrist, FL",Gilchrist, FL,FL,Florida,12,County,Gilchrist County,"Gilchrist County, Florida",Gilchrist County12,42031
Tampa Bay Lightning,"Hampton, SC",Hampton, SC,SC,South Carolina,45,County,Hampton County,"Hampton County, South Carolina",Hampton County45,27025
Tampa Bay Lightning,"Jefferson, FL",Jefferson, FL,FL,Florida,12,County,Jefferson County,"Jefferson County, Florida",Jefferson County12,47087
Tampa Bay Lightning,"Jackson, NC",Jackson, NC,NC,North Carolina,37,County,Jackson County,"Jackson County, North Carolina",Jackson County37,31045
Tampa Bay Lightning,"Sumner, KS",Sumner, KS,KS,Kansas,20,County,Sumner County,"Sumner County, Kansas",Sumner County20,47059
Tampa Bay Lightning,"Jasper, SC",Jasper, SC,SC,South Carolina,45,County,Jasper County,"Jasper County, South Carolina",Jasper County45,47087
Tampa Bay Lightning,"Wilson, KS",Wilson, KS,KS,Kansas,20,County,Wilson County,"Wilson County, Kansas",Wilson County20,48249
Tampa Bay Lightning,"Northampton, NC",Northampton, NC,NC,North Carolina,37,County,Northampton County,"Northampton County, North Carolina",Northampton County37,12069
Tampa Bay Lightning,"Northampton, VA",Northampton, VA,VA,Virginia,51,County,Northampton County,"Northampton County, Virginia",Northampton County51,12069
Tampa Bay Lightning,"Macon, NC",Macon, NC,NC,North Carolina,37,County,Macon County,"Macon County, North Carolina",Macon County37,48159
Tampa Bay Lightning,"Pulaski, IN",Pulaski, IN,IN,Indiana,18,County,Pulaski County,"Pulaski County, Indiana",Pulaski County18,47059
Tampa Bay Lightning,"Appling, GA",Appling, GA,GA,Georgia,13,County,Appling County,"Appling County, Georgia",Appling County13,#N/A
Tampa Bay Lightning,"Caguas, PR",Caguas, PR,PR,Puerto Rico,72,County,Caguas County,"Caguas County, Puerto Rico",Caguas County72,23001
Tampa Bay Lightning,"Stone, MS",Stone, MS,MS,Mississippi,28,County,Stone County,"Stone County, Mississippi",Stone County28,47059
Tampa Bay Lightning,"Plaquemines, LA",Plaquemines, LA,LA,Louisiana,22,Parish,Plaquemines Parish,"Plaquemines Parish, Louisiana",Plaquemines Parish22,40111
Tampa Bay Lightning,"Yancey, NC",Yancey, NC,NC,North Carolina,37,County,Yancey County,"Yancey County, North Carolina",Yancey County37,39175
Tampa Bay Lightning,"Ware, GA",Ware, GA,GA,Georgia,13,County,Ware County,"Ware County, Georgia",Ware County13,21219
Tampa Bay Lightning,"Colquitt, GA",Colquitt, GA,GA,Georgia,13,County,Colquitt County,"Colquitt County, Georgia",Colquitt County13,19025
Tampa Bay Lightning,"Golden Valley, MT",Golden Valley, MT,MT,Montana,30,County,Golden Valley County,"Golden Valley County, Montana",Golden Valley County30,42031
Tampa Bay Lightning,"Union, FL",Union, FL,FL,Florida,12,County,Union County,"Union County, Florida",Union County12,46007
Tampa Bay Lightning,"Pierce, GA",Pierce, GA,GA,Georgia,13,County,Pierce County,"Pierce County, Georgia",Pierce County13,40111
Tampa Bay Lightning,"Calhoun, FL",Calhoun, FL,FL,Florida,12,County,Calhoun County,"Calhoun County, Florida",Calhoun County12,23001
Tampa Bay Lightning,"Santa Isabel, PR",Santa Isabel, PR,PR,Puerto Rico,72,County,Santa Isabel County,"Santa Isabel County, Puerto Rico",Santa Isabel County72,47059
Toronto Maple Leafs,"Aguadilla, PR",Aguadilla, PR,PR,Puerto Rico,72,County,Aguadilla County,"Aguadilla County, Puerto Rico",Aguadilla County72,#N/A
Toronto Maple Leafs,"St. Thomas, VI",St. Thomas, VI,VI,Virgin Islands,78,County,St. Thomas County,"St. Thomas County, Virgin Islands",St. Thomas County78,47059
Toronto Maple Leafs,"Jefferson, TX",Jefferson, TX,TX,Texas,48,County,Jefferson County,"Jefferson County, Texas",Jefferson County48,47087
Toronto Maple Leafs,"Perry, AR",Perry, AR,AR,Arkansas,05,County,Perry County,"Perry County, Arkansas",Perry County05,40111
Toronto Maple Leafs,"Waller, TX",Waller, TX,TX,Texas,48,County,Waller County,"Waller County, Texas",Waller County48,21219
Toronto Maple Leafs,"Wilson, TX",Wilson, TX,TX,Texas,48,County,Wilson County,"Wilson County, Texas",Wilson County48,48249
Toronto Maple Leafs,"Tift, GA",Tift, GA,GA,Georgia,13,County,Tift County,"Tift County, Georgia",Tift County13,46007
Toronto Maple Leafs,"Coffee, GA",Coffee, GA,GA,Georgia,13,County,Coffee County,"Coffee County, Georgia",Coffee County13,19025
Toronto Maple Leafs,"Webster, NE",Webster, NE,NE,Nebraska,31,County,Webster County,"Webster County, Nebraska",Webster County31,48249
Toronto Maple Leafs,"Morton, KS",Morton, KS,KS,Kansas,20,County,Morton County,"Morton County, Kansas",Morton County20,12069
Toronto Maple Leafs,"Fleming, KY",Fleming, KY,KY,Kentucky,21,County,Fleming County,"Fleming County, Kentucky",Fleming County21,19025
Toronto Maple Leafs,"Cleveland, AR",Cleveland, AR,AR,Arkansas,05,County,Cleveland County,"Cleveland County, Arkansas",Cleveland County05,19025
Toronto Maple Leafs,"Keya Paha, NE",Keya Paha, NE,NE,Nebraska,31,County,Keya Paha County,"Keya Paha County, Nebraska",Keya Paha County31,48159
Toronto Maple Leafs,"Screven, GA",Screven, GA,GA,Georgia,13,County,Screven County,"Screven County, Georgia",Screven County13,47059
Toronto Maple Leafs,"Coahoma, MS",Coahoma, MS,MS,Mississippi,28,County,Coahoma County,"Coahoma County, Mississippi",Coahoma County28,19025
Toronto Maple Leafs,"Douglas, SD",Douglas, SD,SD,South Dakota,46,County,Douglas County,"Douglas County, South Dakota",Douglas County46,19025
Vancouver Canucks,"King, WA",King, WA,WA,Washington,53,County,King County,"King County, Washington",King County53,48159
Vancouver Canucks,"Snohomish, WA",Snohomish, WA,WA,Washington,53,County,Snohomish County,"Snohomish County, Washington",Snohomish County53,47059
Vancouver Canucks,"Whatcom, WA",Whatcom, WA,WA,Washington,53,County,Whatcom County,"Whatcom County, Washington",Whatcom County53,48249
Vancouver Canucks,"Pierce, WA",Pierce, WA,WA,Washington,53,County,Pierce County,"Pierce County, Washington",Pierce County53,40111
Vancouver Canucks,"Kitsap, WA",Kitsap, WA,WA,Washington,53,County,Kitsap County,"Kitsap County, Washington",Kitsap County53,48159
Vancouver Canucks,"Island, WA",Island, WA,WA,Washington,53,County,Island County,"Island County, Washington",Island County53,31045
Vancouver Canucks,"Skagit, WA",Skagit, WA,WA,Washington,53,County,Skagit County,"Skagit County, Washington",Skagit County53,47059
Vancouver Canucks,"Thurston, WA",Thurston, WA,WA,Washington,53,County,Thurston County,"Thurston County, Washington",Thurston County53,46007
Vancouver Canucks,"Grant, WA",Grant, WA,WA,Washington,53,County,Grant County,"Grant County, Washington",Grant County53,27025
Vancouver Canucks,"Kittitas, WA",Kittitas, WA,WA,Washington,53,County,Kittitas County,"Kittitas County, Washington",Kittitas County53,48159
Vancouver Canucks,"Clallam, WA",Clallam, WA,WA,Washington,53,County,Clallam County,"Clallam County, Washington",Clallam County53,19025
Vancouver Canucks,"Chelan, WA",Chelan, WA,WA,Washington,53,County,Chelan County,"Chelan County, Washington",Chelan County53,19025
Vancouver Canucks,"Lewis, WA",Lewis, WA,WA,Washington,53,County,Lewis County,"Lewis County, Washington",Lewis County53,48159
Vancouver Canucks,"Columbia, WA",Columbia, WA,WA,Washington,53,County,Columbia County,"Columbia County, Washington",Columbia County53,19025
Vancouver Canucks,"Curry, OR",Curry, OR,OR,Oregon,41,County,Curry County,"Curry County, Oregon",Curry County41,19025
Vancouver Canucks,"Douglas, WA",Douglas, WA,WA,Washington,53,County,Douglas County,"Douglas County, Washington",Douglas County53,19025
Vancouver Canucks,"Benton, OR",Benton, OR,OR,Oregon,41,County,Benton County,"Benton County, Oregon",Benton County41,#N/A
Vancouver Canucks,"Harding, NM",Harding, NM,NM,New Mexico,35,County,Harding County,"Harding County, New Mexico",Harding County35,26021
Vancouver Canucks,"Jefferson, WA",Jefferson, WA,WA,Washington,53,County,Jefferson County,"Jefferson County, Washington",Jefferson County53,47087
Vancouver Canucks,"Whitman, WA",Whitman, WA,WA,Washington,53,County,Whitman County,"Whitman County, Washington",Whitman County53,48249
Vancouver Canucks,"Lake, TN",Lake, TN,TN,Tennessee,47,County,Lake County,"Lake County, Tennessee",Lake County47,48159
Vancouver Canucks,"Johnson, KY",Johnson, KY,KY,Kentucky,21,County,Johnson County,"Johnson County, Kentucky",Johnson County21,47087
Vancouver Canucks,"Barranquitas, PR",Barranquitas, PR,PR,Puerto Rico,72,County,Barranquitas County,"Barranquitas County, Puerto Rico",Barranquitas County72,#N/A
Vancouver Canucks,"Tillamook, OR",Tillamook, OR,OR,Oregon,41,County,Tillamook County,"Tillamook County, Oregon",Tillamook County41,46007
Vancouver Canucks,"Audubon, IA",Audubon, IA,IA,Iowa,19,County,Audubon County,"Audubon County, Iowa",Audubon County19,#N/A
Vancouver Canucks,"Cayey, PR",Cayey, PR,PR,Puerto Rico,72,County,Cayey County,"Cayey County, Puerto Rico",Cayey County72,19025
Vancouver Canucks,"Haines, AK",Haines, AK,AK,Alaska,02,County,Haines County,"Haines County, Alaska",Haines County02,27025
Vancouver Canucks,"Ouachita, AR",Ouachita, AR,AR,Arkansas,05,County,Ouachita County,"Ouachita County, Arkansas",Ouachita County05,40111
Vancouver Canucks,"Owyhee, ID",Owyhee, ID,ID,Idaho,16,County,Owyhee County,"Owyhee County, Idaho",Owyhee County16,40111
Vancouver Canucks,"Wasco, OR",Wasco, OR,OR,Oregon,41,County,Wasco County,"Wasco County, Oregon",Wasco County41,21219
Vancouver Canucks,"Shelby, IA",Shelby, IA,IA,Iowa,19,County,Shelby County,"Shelby County, Iowa",Shelby County19,47059
Vancouver Canucks,"Benewah, ID",Benewah, ID,ID,Idaho,16,County,Benewah County,"Benewah County, Idaho",Benewah County16,#N/A
Vancouver Canucks,"Jefferson, OR",Jefferson, OR,OR,Oregon,41,County,Jefferson County,"Jefferson County, Oregon",Jefferson County41,47087
Vancouver Canucks,"Brooks, GA",Brooks, GA,GA,Georgia,13,County,Brooks County,"Brooks County, Georgia",Brooks County13,#N/A
Vancouver Canucks,"Martinsville City, VA",Martinsville City, VA,VA,Virginia,51,County,Martinsville City County,"Martinsville City County, Virginia",Martinsville City County51,12069
Vegas Golden Knights,"Clark, NV",Clark, NV,NV,Nevada,32,County,Clark County,"Clark County, Nevada",Clark County32,19025
Vegas Golden Knights,"Salt Lake, UT",Salt Lake, UT,UT,Utah,49,County,Salt Lake County,"Salt Lake County, Utah",Salt Lake County49,47059
Vegas Golden Knights,"Washoe, NV",Washoe, NV,NV,Nevada,32,County,Washoe County,"Washoe County, Nevada",Washoe County32,21219
Vegas Golden Knights,"Honolulu, HI",Honolulu, HI,HI,Hawaii,15,County,Honolulu County,"Honolulu County, Hawaii",Honolulu County15,26021
Vegas Golden Knights,"Anchorage, AK",Anchorage, AK,AK,Alaska,02,County,Anchorage County,"Anchorage County, Alaska",Anchorage County02,#N/A
Vegas Golden Knights,"Nye, NV",Nye, NV,NV,Nevada,32,County,Nye County,"Nye County, Nevada",Nye County32,12069
Vegas Golden Knights,"Washington, UT",Washington, UT,UT,Utah,49,County,Washington County,"Washington County, Utah",Washington County49,21219
Vegas Golden Knights,"Spokane, WA",Spokane, WA,WA,Washington,53,County,Spokane County,"Spokane County, Washington",Spokane County53,47059
